 	потёмкинские		потёмкинскія (дере'вни)	 
 	потемневшее		потемнѣ'вшее	 
 	потемневшие		потемнѣ'вшіе (м. р.), потемнѣ'вшія (ж. р. и ср. р.)	 
 	потемневший		потемнѣ'вшій	 
 	потемневшего		потемнѣ'вшаго	 
 	потемнеть		потемнѣ'ть	 
 	потение		потѣ'ніе, потѣ'ніемъ	 
 	потенистее		потѣни'стѣе	 
 	Потенца		Поте'нца	 
 	потенциал		потенціа'лъ	 
 	потенциальный		потенціа'льный, потенціа'льнаго	 
 	потенция		поте'нція	 
 	потепление		потеплѣ'ніе	 
 	потеплеть		потеплѣ'ть, потеплѣ'ло	 
 	потереть		потере'ть, потере'ться	 
 	потерпевшего		потерпѣ'вшаго	 
 	потерпевшие		потерпѣ'вшіе (м. р.), потерпѣ'вшія (ж. р. и ср. р.)	 
 	потерпевший		потерпѣ'вшій, потерпѣ'вшаго	 
 	потерпел		потерпѣ'лъ, потерпѣ'ла, потерпѣ'ли	 
 	потерпеть		потерпѣ'ть, потерплю', поте'рпитъ	 
 	потёртый		потёртый, потёртаго	 
 	потеря		поте'ря, поте'рей, поте'ри, поте'рь, о поте'рѣ, поте'рю	 
 	потерянного		поте'ряннаго	 
 	потерянное		поте'рянное	 
 	потерянные		поте'рянные (м. р.), поте'рянныя (ж. р. и ср. р.)	 
 	потерянный		поте'рянный, поте'ряннаго	 
 	потерять		потеря'ть, потеря'ешь, потеря'емъ, потеря'етъ	 
 	потёсанный		потёсанный	 
 	потесать		потеса'ть, потешу', поте'шетъ	 
 	потеснённый		потѣснённый	 
 	потеснить		потѣсни'ть	 
 	потеть		потѣ'ть, потѣ'етъ, потѣ'емъ, потѣ'ешь, потѣ'ютъ, потѣ'ю	 
 	потеха		потѣ'ха	 
 	Потехин		Потѣ'хинъ	 
 	потечёт		потечётъ	 
 	потешаю		потѣша'ю, потѣша'етъ	 
 	потешать		потѣша'ть, потѣша'ться	 
 	потешен		потѣ'шенъ	 
 	потешить		потѣ'шить, потѣ'шиться, потѣ'шу, потѣ'шишь, потѣ'шитъ	 
 	потешно		потѣ'шно	 
 	потешного		потѣ'шнаго	 
 	потешное		потѣ'шное	 
 	потешные		потѣ'шные (сyщ. ро'та молоды'хъ дворя'нъ, сформиро'ванная Петро'мъ I для во'инскихъ заба'въ и послужи'вшая ему' образцо'мъ для регуля'рной а'рміи)	 
 	потешные		потѣ'шные (м. р.), потѣ'шныя (ж. р. и ср. р.)	 
 	потешный		потѣ'шный, потѣ'шнаго	 
 	потешу		потѣ'шу (потѣ'шить), потешу' (потеса'ть)	 
 	потешь		потѣ'шь, потѣ'шьте	 
 	потея		потѣ'я	 
 	потихоньку		потихо'ньку	 
 	потише		поти'ше	 
 	поткёт		поткётъ	 
 	потолок		потоло'къ, на потолкѣ'	 
 	потолочные		потоло'чные (м. р.), потоло'чныя (ж. р. и ср. р.)	 
 	потолстеть		потолстѣ'ть, потолстѣ'лъ	 
 	потолчённый		потолчённый	 
 	потом		пото'мъ	 
 	потомлённый		потомлённый	 
 	потомственный		пото'мственный	 
 	потомство		пото'мство	 
 	потому		потому', но по тому' овра'гу	 
 	потому-то		потому'-то	 
 	потому что		потому' что, (не патаму'шта :)	 
 	потоотделение		потоотдѣле'ніе	 
 	потопление		потопле'ніе, пото'пленъ	 
 	потормошённый		потормошённый	 
 	потрафить		потра'фить	 
 	потрафлять		потрафля'ть	 
 	потребитель		потреби'тель	 
 	потребление		потребле'ніе	 
 	потреблённого		потреблённаго	 
 	потреблённое		потреблённое	 
 	потреблённые		потреблённые (м. р.), потреблённыя (ж. р. и ср. р.)	 
 	потреблённый		потреблённый, потреблённаго	 
 	потребляемого		потребля'емаго	 
 	потребляемое		потребля'емое	 
 	потребляемые		потребля'емые (м. р.), потребля'емыя (ж. р. и ср. р.)	 
 	потребляемый		потребля'емый, потребля'емаго	 
 	потребное		потре'бное	 
 	потребность		потре'бность	 
 	потребные		потре'бные (м. р.), потре'бныя (ж. р. и ср. р.)	 
 	потребовать		потре'бовать, потре'боваться	 
 	потребует		потре'буетъ, потре'буется	 
 	потревоженного		потрево'женнаго	 
 	потревоженное		потрево'женное	 
 	потревоженные		потрево'женные (м. р.), потрево'женныя (ж. р. и ср. р.)	 
 	потревоженный		потрево'женный, потрево'женнаго	 
 	потревожит		потрево'житъ, потрево'жимъ, потрево'жишь	 
 	потревожить		потрево'жить, потрево'жишь	 
 	потрём		потрёмъ, потрётъ, потрёшь	 
 	потрёпанный		потрёпанный	 
 	потрепать		потрепа'ть	 
 	потрескаться		потре'скаться	 
 	потрёт		потрётъ	 
 	потрёшь		потрёшь	 
 	потрещать		потреща'ть	 
 	потрошённый		потрошённый	 
